Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
11.73,0.00,0.00,-0.10,0.25,-0.13,1.02
11.74,0.00,0.00,-0.08,0.16,-0.22,1.02
11.74,-0.00,-0.00,-0.04,-0.06,-0.35,1.00
11.75,0.00,-0.01,-0.03,-0.19,-0.40,1.06
11.76,0.00,-0.00,-0.06,-0.30,-0.45,1.08
11.77,0.00,0.00,-0.08,-0.05,-0.31,1.04
11.78,0.00,0.00,-0.09,0.18,-0.07,1.00
11.78,0.00,0.01,-0.08,0.35,-0.02,1.00
11.79,0.00,0.01,-0.07,0.50,0.04,1.07
11.80,0.00,0.01,-0.07,0.70,0.15,1.14
11.81,0.00,0.01,-0.03,0.58,-0.04,0.98
11.82,0.00,0.01,-0.00,0.47,-0.08,1.09
11.82,0.00,0.00,0.04,0.24,-0.08,1.09
11.83,0.00,-0.00,0.05,0.01,-0.17,1.08
11.84,0.00,-0.00,0.06,-0.04,-0.12,1.06
11.85,-0.00,-0.00,0.10,0.40,0.14,1.03
11.86,-0.00,-0.01,0.15,-0.33,-0.26,0.98
11.86,0.00,0.01,0.06,-0.81,-0.67,0.93
11.87,0.00,0.01,0.01,-0.23,-0.17,1.04
11.88,0.00,0.01,0.05,0.45,0.20,1.02
11.89,0.00,0.01,0.11,0.47,0.17,0.99
11.90,0.00,0.02,0.12,0.53,0.09,0.91
11.90,0.00,0.01,0.13,0.45,0.05,1.12
11.91,-0.00,0.01,0.13,0.32,-0.11,1.08
11.92,-0.00,-0.00,0.11,0.21,-0.22,1.03
11.93,-0.00,0.00,0.11,0.21,-0.19,1.01
11.94,-0.00,0.00,0.12,0.34,-0.14,1.08
11.94,-0.00,0.01,0.13,0.52,-0.06,1.06
11.95,0.00,0.01,0.15,0.53,-0.08,1.03
11.96,-0.00,0.00,0.17,0.23,-0.21,1.07
11.97,-0.00,-0.01,0.17,-0.09,-0.39,1.00
11.98,-0.00,-0.00,0.15,-0.31,-0.43,1.07
11.98,-0.00,-0.01,0.12,-0.20,-0.30,0.97
11.99,-0.00,-0.01,0.08,-0.16,-0.28,1.02
12.00,-0.00,-0.00,0.04,0.12,-0.05,1.01
12.01,-0.00,0.00,0.04,0.31,-0.04,0.99
12.02,-0.00,-0.00,0.06,0.30,-0.02,0.99
12.02,-0.00,0.00,0.06,0.31,0.04,1.08
12.03,-0.00,-0.00,0.04,0.19,-0.08,1.07
12.04,-0.00,-0.00,0.02,0.23,-0.13,1.04
12.05,0.00,0.00,0.01,0.28,-0.26,1.02
12.06,-0.00,0.00,0.05,0.18,-0.26,0.99
12.06,-0.00,-0.00,0.11,0.29,-0.24,0.98
12.07,-0.00,0.00,0.14,0.38,-0.19,1.05
12.08,-0.00,0.00,0.14,0.27,-0.12,1.00
12.09,-0.00,0.01,0.12,0.21,-0.16,1.06
12.10,-0.00,0.00,0.10,0.20,-0.25,0.94
12.10,-0.00,0.00,0.04,0.11,-0.19,1.04
12.11,-0.00,0.00,-0.02,-0.05,-0.41,0.99
12.12,0.00,0.00,-0.08,0.07,-0.39,1.05
12.13,0.00,-0.01,-0.11,0.32,-0.24,1.03
12.14,0.00,-0.00,-0.13,0.37,-0.29,0.99
12.15,0.00,0.00,-0.14,0.31,-0.25,1.01
12.15,0.00,0.00,-0.15,0.50,-0.20,1.00
12.16,0.00,0.00,-0.14,0.34,-0.31,1.04
12.17,0.00,0.00,-0.13,0.27,-0.49,1.02
12.18,0.00,0.00,-0.10,0.18,-0.45,1.05
12.19,-0.00,0.00,-0.09,0.13,-0.23,1.00
12.19,0.00,0.01,-0.09,0.22,-0.19,1.01
12.20,0.00,0.00,-0.07,0.28,-0.14,1.06
12.21,-0.00,0.00,-0.05,0.37,-0.21,1.01
12.22,0.00,0.00,-0.05,0.15,-0.19,1.02
12.23,0.00,0.01,-0.05,0.01,-0.46,1.01
12.23,0.00,0.01,-0.04,-0.17,-0.50,1.01
12.24,0.00,0.01,-0.04,-0.23,-0.38,1.03
12.25,0.00,0.00,-0.05,-0.15,-0.35,1.02
12.26,0.00,0.00,-0.05,0.04,-0.24,1.03
12.27,0.00,0.00,-0.06,0.13,-0.11,1.02
12.27,0.00,0.00,-0.08,0.15,-0.36,0.98
12.28,0.00,0.01,-0.11,0.18,-0.39,1.02
12.29,0.00,0.00,-0.14,0.08,-0.46,1.07
12.30,0.00,0.00,-0.18,0.01,-0.55,0.99
12.31,0.00,0.01,-0.22,0.01,-0.44,1.01
12.31,0.00,0.01,-0.21,-0.00,-0.49,1.05
12.32,0.00,0.00,-0.16,-0.05,-0.51,1.00
12.33,0.00,0.00,-0.12,-0.16,-0.46,1.01
12.34,0.00,0.00,-0.08,0.09,-0.26,1.02
12.35,-0.00,0.00,-0.05,0.22,-0.14,0.96
12.35,-0.00,0.00,-0.04,0.17,-0.24,0.97
12.36,0.00,0.00,-0.07,0.20,-0.20,1.02
12.37,0.00,0.00,-0.10,0.30,-0.20,1.02
12.38,0.00,0.00,-0.15,0.21,-0.14,1.00
12.39,0.00,0.00,-0.18,0.15,-0.22,1.05
12.39,0.00,-0.00,-0.17,-0.07,-0.38,0.99
12.40,0.00,0.00,-0.16,-0.39,-0.57,1.00
12.41,0.00,0.00,-0.16,-0.64,-0.59,1.01
12.42,0.00,0.00,-0.16,-0.49,-0.52,1.03
12.43,0.00,0.01,-0.15,-0.14,-0.12,1.04
12.43,0.00,0.01,-0.13,0.17,0.21,1.05
12.44,0.00,0.01,-0.12,0.29,0.08,0.98
12.45,0.00,0.01,-0.14,0.06,-0.20,1.02
12.46,0.00,0.01,-0.20,-0.09,-0.30,1.07
12.47,0.00,0.01,-0.27,-0.01,-0.24,0.98
12.47,0.01,0.01,-0.32,0.16,-0.08,1.03
12.48,0.01,0.01,-0.32,0.34,-0.32,1.00
12.49,0.01,0.01,-0.31,0.21,-0.65,1.04
12.50,0.00,0.01,-0.29,0.06,-0.64,0.99
12.51,0.00,0.01,-0.28,0.12,-0.34,1.09
12.51,0.00,0.00,-0.27,0.26,-0.21,1.00
12.52,0.00,0.00,-0.26,0.16,-0.15,1.09
12.53,0.00,0.00,-0.25,0.18,-0.07,1.01
12.54,0.00,-0.00,-0.25,0.31,0.01,0.99
12.55,0.00,-0.01,-0.25,0.39,-0.16,1.01
12.55,0.00,0.01,-0.28,0.32,-0.34,0.89
12.56,0.01,0.01,-0.30,0.27,-0.10,1.04
12.57,0.01,0.02,-0.31,0.44,0.06,1.05
12.58,0.01,0.01,-0.29,0.61,0.07,1.06
12.59,0.01,0.01,-0.25,0.59,-0.14,1.04
12.59,0.00,0.00,-0.21,0.50,-0.18,1.07
12.60,0.00,0.00,-0.17,0.53,-0.23,0.96
12.61,0.00,-0.00,-0.13,0.42,-0.23,1.07
12.62,-0.00,0.00,-0.11,0.32,-0.42,1.00
12.63,-0.00,0.00,-0.10,0.25,-0.30,1.03
12.63,-0.00,0.00,-0.07,0.28,-0.05,1.05
12.64,0.00,0.00,-0.05,0.32,-0.02,0.98
12.65,0.00,0.01,-0.03,0.30,0.09,1.02
12.66,-0.00,-0.00,-0.03,0.20,-0.02,1.01
12.66,0.00,-0.00,-0.06,0.03,-0.07,1.03
12.67,0.00,0.00,-0.11,0.00,-0.10,0.98
12.68,0.00,0.01,-0.15,0.08,0.04,0.99
12.69,0.00,0.00,-0.15,0.26,0.19,1.03
12.70,0.00,0.00,-0.12,0.47,0.21,1.07
12.70,0.00,0.00,-0.07,0.45,0.10,1.06
12.71,0.00,0.00,-0.03,0.41,0.01,1.06
12.72,0.00,0.00,0.01,0.32,-0.08,1.01
12.73,0.00,0.01,0.03,0.22,-0.11,1.04
12.74,0.00,-0.01,0.02,0.26,-0.09,1.06
12.74,-0.00,-0.01,-0.00,0.39,0.03,0.94
12.75,0.00,-0.00,-0.02,0.60,0.25,1.06
12.76,-0.00,-0.01,0.00,0.80,0.47,1.07
12.77,-0.00,-0.01,0.04,0.85,0.29,0.98
12.78,-0.00,-0.00,0.06,0.82,0.20,1.01
12.78,0.00,0.01,0.07,0.82,0.22,1.02
12.79,0.00,0.00,0.10,0.69,0.14,1.02
12.80,0.00,0.01,0.12,0.49,0.08,1.03
12.81,-0.00,0.00,0.12,0.34,0.03,0.98
12.82,-0.00,0.01,0.11,0.32,0.15,1.02
12.82,0.00,0.01,0.10,0.47,0.34,0.97
12.83,0.00,0.02,0.10,0.41,0.25,0.97
12.84,0.01,0.03,0.07,0.28,0.21,0.91
12.85,0.01,0.04,0.03,0.33,0.25,1.05
12.86,0.00,0.01,0.02,0.54,0.19,1.13
12.86,0.00,0.02,0.04,0.76,0.43,0.95
12.87,-0.00,0.00,0.09,0.84,0.56,1.14
12.88,-0.00,0.00,0.16,0.86,0.53,0.97
12.89,-0.00,0.01,0.21,0.77,0.80,1.08
12.90,-0.00,0.00,0.24,0.80,0.82,1.05
12.90,-0.00,0.01,0.26,0.69,0.47,0.96
12.91,-0.00,0.02,0.25,0.53,0.29,1.02
12.92,0.00,0.01,0.26,0.71,0.23,1.02
12.93,-0.00,0.01,0.30,0.75,0.13,1.09
12.94,-0.00,0.00,0.32,0.65,-0.05,1.05
12.94,-0.01,-0.00,0.31,0.71,-0.24,1.00
12.95,-0.01,-0.00,0.27,0.64,-0.17,1.05
12.96,-0.00,-0.00,0.20,0.26,0.04,1.07
12.97,-0.00,-0.00,0.09,-0.20,0.18,0.99
12.98,-0.00,-0.01,-0.01,0.05,0.18,1.07
12.98,-0.00,-0.02,-0.07,-0.14,0.17,1.02
12.99,0.00,0.00,-0.14,0.00,-0.04,0.91
13.00,0.01,0.01,-0.18,0.30,0.00,0.97
13.01,0.01,0.03,-0.21,0.17,0.10,1.03
13.02,0.01,0.02,-0.22,0.33,0.20,1.06
13.02,0.01,0.01,-0.20,0.40,0.28,1.01
13.03,0.01,0.01,-0.17,0.35,0.33,1.02
13.04,0.01,0.01,-0.16,0.25,0.33,1.04
13.05,-0.00,-0.00,-0.15,0.25,0.48,1.09
13.06,0.00,0.00,-0.12,0.26,0.45,0.98
13.06,0.00,0.00,-0.12,0.12,0.42,1.07
13.07,0.00,0.00,-0.14,0.15,0.26,0.99
13.08,-0.00,-0.00,-0.17,0.23,0.44,1.03
13.09,-0.00,-0.00,-0.17,0.24,0.36,1.02
13.10,-0.00,0.00,-0.16,0.13,0.28,1.01
13.10,-0.00,-0.00,-0.16,0.07,0.28,1.03
13.11,-0.00,-0.01,-0.16,0.04,0.26,0.97
13.12,-0.00,-0.01,-0.15,0.15,0.42,1.01
13.13,-0.00,-0.01,-0.10,0.30,0.52,0.99
13.14,-0.00,-0.01,-0.04,0.30,0.57,1.00
13.15,-0.00,0.00,0.01,0.19,0.65,1.01
13.15,-0.00,0.01,0.06,0.36,0.51,0.96
13.16,-0.00,0.00,0.11,0.26,0.20,1.03
13.17,-0.01,-0.02,0.10,0.08,0.04,1.07
13.18,-0.01,-0.03,0.05,-0.05,0.05,0.92
13.19,-0.00,0.00,0.02,0.30,0.12,0.99
13.19,-0.00,-0.01,0.02,0.45,0.11,1.05
13.20,-0.01,-0.01,0.04,0.52,0.20,1.09
13.21,-0.01,-0.00,0.08,0.53,0.19,0.95
13.22,-0.00,0.01,0.08,0.64,0.10,0.89
13.23,0.01,0.02,0.11,0.60,0.17,0.99
13.23,0.01,0.02,0.10,0.26,0.04,1.00
13.24,0.01,0.02,0.02,0.00,0.11,1.03
13.25,0.01,0.01,-0.05,0.25,0.32,1.04
13.26,0.00,0.00,-0.07,0.59,0.37,1.03
13.27,0.01,0.01,-0.05,0.82,0.17,1.03
13.27,0.01,0.01,-0.02,1.02,0.22,1.06
13.28,0.00,0.00,0.02,1.22,0.32,1.05
13.29,0.00,-0.00,0.06,1.03,0.33,1.08
13.30,-0.00,-0.01,0.09,0.71,0.29,1.05
13.31,-0.00,-0.01,0.07,0.16,0.20,1.04
13.31,-0.00,-0.01,0.05,0.02,0.19,1.04
13.32,-0.00,-0.01,0.07,0.04,0.27,1.03
13.33,-0.00,-0.01,0.11,-0.01,0.34,0.96
13.34,-0.00,-0.01,0.15,0.04,0.43,0.99
13.35,-0.00,-0.01,0.18,0.06,0.32,1.02
13.35,0.00,-0.00,0.15,0.01,0.24,1.00
13.36,0.00,-0.00,0.08,-0.10,0.26,0.96
13.37,0.00,-0.00,0.00,-0.31,0.33,1.02
13.38,0.00,-0.01,-0.06,-0.35,0.30,1.00
13.39,0.01,0.00,-0.11,-0.42,0.22,0.97
13.39,0.01,0.01,-0.15,-0.40,0.18,0.98
13.40,0.01,0.01,-0.16,-0.23,0.22,1.07
13.41,0.01,0.01,-0.13,0.16,0.37,1.03
13.42,0.00,0.01,-0.08,0.20,0.39,1.06
13.43,0.00,0.01,-0.06,0.09,0.27,1.01
13.43,0.00,0.01,-0.06,0.04,0.30,1.03
13.44,0.00,0.01,-0.06,-0.06,0.33,0.99
13.45,0.00,0.01,-0.07,-0.17,0.30,1.00
13.46,-0.00,0.01,-0.07,-0.26,0.28,0.98
13.47,0.00,0.01,-0.08,-0.30,0.27,0.97
13.47,0.00,0.01,-0.07,-0.30,0.33,1.01
13.48,0.00,0.01,-0.06,-0.22,0.30,1.03
13.49,-0.00,0.01,-0.03,-0.18,0.31,1.05
13.50,-0.00,0.01,0.01,-0.17,0.23,1.00
13.51,-0.00,0.01,0.04,-0.16,0.21,1.02
13.51,-0.00,0.01,0.08,-0.10,0.29,1.05
13.52,-0.00,0.01,0.14,-0.04,0.32,1.04
13.53,-0.01,0.00,0.19,0.05,0.29,1.03
13.54,-0.01,0.01,0.21,-0.00,0.10,1.04
13.55,-0.01,0.01,0.16,-0.17,0.00,1.02
13.55,-0.00,0.00,0.07,-0.24,0.09,1.03
13.56,-0.00,0.01,-0.04,-0.20,0.17,0.99
13.57,0.00,0.01,-0.12,-0.17,0.15,1.01
13.58,0.00,0.00,-0.17,-0.21,0.05,1.02
13.59,0.00,0.01,-0.20,-0.33,-0.02,1.01
13.59,0.00,0.01,-0.24,-0.50,-0.07,1.03
13.60,0.00,0.00,-0.27,-0.31,-0.14,1.00
13.61,0.01,0.01,-0.29,-0.04,-0.09,1.03
13.62,0.01,0.01,-0.27,0.18,0.01,1.00
13.63,0.01,0.00,-0.26,0.18,0.02,1.05
13.63,0.00,-0.00,-0.26,0.24,0.12,1.06
13.64,0.00,-0.00,-0.25,0.31,0.20,1.07
13.65,-0.00,-0.01,-0.22,0.33,0.30,1.05
13.66,-0.00,-0.01,-0.19,0.28,0.30,1.03
13.66,-0.00,-0.01,-0.17,0.13,0.14,0.98
13.67,-0.00,-0.01,-0.16,0.07,0.16,1.02
13.68,-0.00,-0.01,-0.14,0.11,0.23,0.98
13.69,-0.00,-0.01,-0.10,0.17,0.30,0.98
13.70,0.00,-0.00,-0.08,0.11,0.29,1.02
13.70,0.00,-0.00,-0.06,0.13,0.20,0.98
13.71,0.00,-0.00,-0.06,0.05,0.24,1.05
13.72,0.00,-0.00,-0.07,-0.06,0.20,1.00
13.73,0.00,-0.00,-0.09,-0.17,0.14,0.97
13.74,0.00,0.00,-0.09,-0.32,0.30,1.03
13.74,0.00,0.00,-0.07,-0.14,0.35,1.01
13.75,0.00,0.00,-0.04,0.07,0.34,0.96
13.76,0.00,0.00,-0.03,0.18,0.28,1.04
13.77,0.00,0.01,-0.03,0.34,0.19,1.06
13.78,0.00,0.01,-0.02,0.45,0.11,1.03
13.78,0.00,0.01,-0.02,0.29,0.07,0.99
13.79,0.00,0.01,-0.05,0.18,0.09,1.01
13.80,0.00,0.01,-0.05,0.13,0.18,1.02
13.81,-0.00,0.00,-0.04,-0.04,0.31,1.16
13.82,-0.00,0.00,-0.01,0.25,0.25,0.98
13.82,-0.00,0.00,0.04,-0.09,0.08,1.04
13.83,-0.00,-0.00,0.05,-0.29,0.04,1.03
13.84,-0.00,-0.00,0.02,-0.42,-0.01,1.00
13.85,-0.00,-0.00,-0.01,-0.13,0.02,0.94
13.86,-0.00,-0.00,-0.03,0.14,0.06,1.00
13.86,0.00,0.00,-0.03,0.12,0.02,1.06
13.87,-0.00,-0.00,-0.04,0.02,0.02,1.02
13.88,-0.00,-0.00,-0.05,0.04,0.06,1.01
13.89,-0.00,-0.01,-0.05,0.15,0.10,1.01
13.90,-0.00,-0.00,-0.04,0.18,0.10,1.02
13.90,-0.00,-0.01,-0.04,0.13,0.07,1.01
13.91,0.00,-0.00,-0.05,0.09,0.01,1.04
13.92,0.00,-0.01,-0.06,-0.00,-0.05,1.00
13.93,0.00,-0.00,-0.08,-0.07,-0.06,1.00
13.94,0.01,0.00,-0.10,-0.18,-0.01,1.03
13.94,0.01,0.00,-0.12,-0.14,0.03,1.00
13.95,0.01,0.00,-0.12,-0.11,0.03,1.03
13.96,0.00,0.00,-0.12,-0.10,0.02,1.02
13.97,0.00,-0.00,-0.11,-0.10,0.06,1.03
13.98,0.00,-0.01,-0.08,-0.21,0.11,1.03
13.98,0.00,-0.01,-0.07,-0.35,0.05,1.03
13.99,0.00,-0.00,-0.08,-0.41,0.07,0.96
14.00,0.00,-0.01,-0.09,-0.52,0.12,1.01
14.01,0.00,-0.01,-0.09,-0.67,0.18,1.03
14.02,0.00,-0.01,-0.08,-0.95,0.21,1.02
14.02,0.00,-0.01,-0.08,-1.16,0.29,1.01
14.03,0.00,-0.01,-0.08,-1.14,0.43,0.99
14.04,-0.00,-0.02,-0.06,-0.82,0.48,0.97
14.05,0.00,-0.00,-0.02,-0.83,0.43,0.98
14.06,0.00,-0.01,0.01,-1.17,0.27,1.07
14.06,0.00,-0.01,0.01,-1.29,0.06,0.97
14.07,0.00,-0.00,0.00,-1.27,-0.08,1.03
14.08,0.00,-0.00,0.01,-1.03,-0.11,1.02
14.09,0.00,0.00,0.02,-0.79,-0.06,1.06
14.10,0.00,-0.00,0.02,-0.60,-0.12,0.98
14.10,0.00,0.00,0.02,-0.55,-0.22,1.10
14.11,0.00,-0.00,0.01,-0.44,-0.26,1.00
14.12,0.00,-0.01,0.00,-0.37,-0.25,1.03
14.13,0.00,-0.01,-0.00,-0.19,-0.21,1.00
14.14,0.00,-0.00,-0.01,-0.05,-0.11,1.00
14.15,0.00,0.00,-0.02,0.02,0.02,1.02
14.15,0.00,0.00,-0.02,0.10,0.03,1.05
14.16,0.00,-0.00,-0.02,0.08,0.14,1.03
14.17,0.00,-0.00,-0.02,0.28,0.09,0.98
14.18,0.00,-0.00,0.01,0.21,0.04,1.04
14.19,0.00,0.00,0.05,0.05,-0.05,1.01
14.19,0.00,-0.00,0.08,-0.11,-0.01,1.02
14.20,-0.00,-0.00,0.10,-0.24,-0.09,1.02
14.21,-0.00,0.00,0.13,-0.27,-0.24,1.02
14.22,-0.00,-0.00,0.16,-0.36,-0.30,1.07
14.23,-0.00,-0.00,0.16,-0.58,-0.33,1.04
14.23,-0.00,-0.01,0.13,-0.68,-0.42,1.05
14.24,-0.01,-0.01,0.10,-0.64,-0.54,1.02
14.25,-0.00,-0.01,0.08,-0.51,-0.53,1.02
14.26,-0.00,-0.00,0.05,-0.51,-0.40,1.00
14.27,0.00,-0.00,-0.01,-0.53,-0.30,1.02
14.27,0.00,-0.01,-0.06,-0.61,-0.31,1.01
14.28,0.00,-0.01,-0.11,-0.47,-0.32,1.01
14.29,0.00,-0.00,-0.12,-0.39,-0.35,1.04
14.30,0.00,-0.00,-0.08,-0.39,-0.43,1.08
14.31,-0.00,-0.01,-0.04,-0.67,-0.56,1.07
14.31,-0.00,-0.01,-0.05,-0.91,-0.59,1.04
14.32,-0.00,-0.00,-0.08,-0.70,-0.37,1.02
14.33,-0.00,-0.01,-0.08,-0.58,-0.29,1.02
14.34,-0.00,-0.01,-0.06,-0.60,-0.24,1.03
14.35,-0.00,-0.01,-0.05,-0.70,-0.27,1.01
14.35,-0.00,-0.01,-0.05,-0.63,-0.18,1.04
14.36,-0.00,-0.00,-0.03,-0.79,-0.33,1.01
14.37,-0.00,0.00,-0.01,-0.32,-0.18,0.99
14.38,0.00,0.00,-0.00,-0.09,-0.08,1.03
14.39,0.00,0.00,0.00,-0.00,-0.03,1.00
14.39,0.00,0.01,0.00,0.04,-0.01,1.01
14.40,0.00,0.01,0.00,0.03,0.01,1.03
14.41,0.00,0.00,0.00,-0.00,-0.01,1.04
14.42,-0.00,-0.01,0.00,0.01,0.00,1.03
14.43,-0.00,-0.01,0.00,0.03,-0.01,1.01
14.43,-0.00,-0.01,0.00,0.03,-0.00,1.00
14.44,-0.00,-0.01,0.00,0.05,-0.01,0.99
14.45,-0.00,-0.00,0.00,0.03,-0.02,1.00
14.46,-0.00,-0.00,0.00,0.04,-0.01,1.01
14.47,-0.00,0.00,0.00,0.03,-0.01,1.01
14.47,-0.00,0.00,-0.00,0.03,-0.00,1.01
14.48,0.00,0.00,-0.00,0.01,-0.01,1.02
14.49,0.00,0.00,-0.00,0.04,-0.01,1.02
14.50,0.00,0.01,-0.00,0.04,0.00,0.98
14.51,0.02,0.04,-0.00,0.09,-0.02,0.86
14.51,0.02,0.05,-0.00,0.00,0.01,1.03
14.52,0.02,0.04,0.01,0.17,0.04,1.03
14.53,0.02,0.04,0.06,0.30,0.10,0.99
14.54,0.02,0.04,0.11,0.23,0.19,1.06
14.55,0.01,0.03,0.20,0.35,0.18,1.08
14.55,0.00,0.02,0.30,0.44,0.07,1.08
14.56,-0.01,-0.00,0.38,0.23,-0.04,1.07
14.57,-0.01,-0.01,0.39,-0.03,-0.09,0.99
14.58,-0.01,-0.01,0.34,-0.26,-0.12,0.99
14.59,-0.01,-0.00,0.26,-0.41,-0.08,0.99
14.59,-0.00,-0.00,0.17,-0.33,-0.05,1.02
14.60,-0.00,-0.00,0.11,-0.23,-0.05,1.01
14.61,-0.00,-0.00,0.07,-0.17,-0.04,1.02
14.62,-0.00,-0.01,0.04,-0.17,-0.02,1.02
14.63,-0.00,-0.01,0.02,-0.07,-0.01,1.02
14.63,-0.00,-0.00,0.01,-0.02,-0.01,0.99
14.64,-0.00,-0.00,0.00,0.01,-0.01,1.01
14.65,-0.00,-0.00,0.00,-0.00,-0.01,1.02
14.66,-0.00,-0.00,0.00,0.00,-0.01,1.01
14.66,-0.00,0.00,0.00,0.01,-0.01,1.02
14.67,-0.00,-0.00,0.00,0.01,0.00,1.03
14.68,-0.00,0.00,0.00,0.01,0.01,1.03
14.69,-0.00,0.00,0.00,0.02,-0.00,1.00
14.70,-0.00,0.00,0.00,0.02,-0.01,1.01
14.70,-0.00,0.00,0.00,0.03,0.00,1.03
14.71,-0.00,0.00,0.00,0.02,-0.01,1.00
14.72,-0.00,0.00,0.00,0.00,0.01,1.00
14.73,-0.00,0.00,0.00,0.02,0.01,1.01
14.74,0.00,-0.00,0.00,0.02,-0.00,1.03
14.74,-0.00,0.00,0.00,0.03,-0.00,1.03
14.75,-0.00,0.00,-0.00,0.01,0.00,1.00
14.76,-0.00,0.00,0.00,0.01,-0.00,1.01
14.77,-0.00,0.00,-0.00,0.01,-0.01,1.02
14.78,0.00,0.00,-0.00,0.02,-0.01,1.03
14.78,0.00,0.00,-0.00,0.02,0.01,1.02
14.79,-0.00,0.00,-0.00,0.02,0.02,1.01
14.80,0.00,0.00,0.00,0.01,0.00,1.01
14.81,0.00,0.00,0.00,0.03,0.03,1.01
14.82,0.00,0.00,-0.00,0.02,0.02,1.03
14.82,-0.00,0.00,-0.00,0.00,0.00,1.02
14.83,0.00,0.00,-0.00,0.01,-0.01,0.99
14.84,-0.00,0.00,0.00,0.00,-0.00,1.04
14.85,-0.00,0.00,0.00,0.01,0.00,1.02
14.86,0.00,0.00,0.00,0.02,0.00,1.00
14.86,-0.00,0.00,0.00,0.02,-0.00,1.02
14.87,0.00,0.00,0.00,0.01,0.00,1.01
14.88,0.00,0.00,0.00,0.01,-0.00,1.01
14.89,0.00,0.00,0.00,0.02,-0.01,1.01
14.90,0.00,0.00,-0.00,0.02,0.00,1.01
14.90,-0.00,0.00,0.00,0.01,0.01,1.01
14.91,0.00,0.00,-0.00,0.01,-0.01,1.00
14.92,-0.00,0.00,0.00,0.02,-0.01,1.03
14.93,-0.00,0.00,0.00,0.01,-0.02,1.01
14.94,-0.00,0.00,0.00,0.01,-0.01,1.01
14.94,-0.00,0.00,0.00,0.01,0.00,0.98
14.95,-0.00,-0.00,0.00,0.02,0.01,0.99
14.96,-0.00,0.00,-0.00,0.01,0.00,1.02
14.97,0.00,0.00,-0.00,0.01,-0.00,1.01
14.98,-0.00,-0.00,-0.00,0.02,0.00,1.02
14.98,-0.00,-0.00,-0.00,0.02,0.00,1.02
14.99,-0.00,-0.00,-0.00,0.03,0.00,0.99
15.00,-0.00,0.00,-0.00,0.03,0.01,1.00
15.01,-0.00,0.00,-0.00,0.01,0.00,1.05
15.02,0.00,-0.00,-0.00,0.03,-0.00,1.03
15.02,-0.00,0.00,-0.00,0.02,-0.00,1.00
15.03,0.00,0.00,0.00,0.02,-0.01,1.01
15.04,0.00,0.00,0.00,0.01,-0.01,1.00
15.05,0.00,0.00,0.00,0.02,-0.01,0.99
15.06,-0.00,0.00,0.00,0.02,-0.00,1.00
15.06,-0.00,0.00,0.00,0.02,-0.02,1.01
15.07,-0.00,0.00,0.00,0.01,-0.01,1.02
15.08,-0.00,0.00,0.00,0.01,-0.01,1.01
15.09,-0.00,0.00,0.00,0.00,0.01,1.04
15.10,-0.00,0.00,-0.00,0.02,0.01,1.03
15.10,0.00,0.00,-0.00,0.03,0.00,1.01
15.11,-0.00,0.00,-0.00,0.03,-0.02,1.01
15.12,-0.00,0.00,-0.00,0.04,0.01,0.99
15.13,-0.00,0.00,-0.00,0.03,0.00,1.00
15.14,-0.00,0.00,-0.00,0.03,-0.01,1.03
15.15,-0.00,0.00,-0.00,0.02,-0.00,1.02
15.15,0.00,0.00,-0.00,0.02,0.01,1.02
15.16,-0.00,0.00,-0.00,0.01,0.02,1.01
15.17,-0.00,0.00,0.00,0.01,0.00,1.01
15.18,-0.00,0.00,-0.00,0.01,0.00,1.01
15.19,0.00,0.00,0.00,0.00,0.01,1.01
15.19,-0.00,0.00,0.00,0.01,0.01,1.00
15.20,-0.00,0.00,0.00,0.00,0.01,1.03
15.21,-0.00,0.00,-0.00,0.00,0.02,1.01
15.22,-0.00,-0.00,-0.00,0.01,0.00,1.02
15.23,0.00,0.00,-0.00,0.00,0.01,1.02
15.23,0.00,0.00,0.00,0.01,0.00,1.02
15.24,-0.00,0.00,-0.00,0.02,0.02,1.00
15.25,-0.00,0.00,0.00,0.02,0.00,1.01
15.26,-0.00,0.00,0.00,0.03,0.01,1.01
15.27,-0.00,0.00,0.00,0.01,0.00,1.02
15.27,0.00,0.00,-0.00,0.02,-0.01,1.00
15.28,0.00,0.00,-0.00,0.02,-0.00,1.00
15.29,0.00,0.00,-0.00,-0.00,-0.00,1.00
15.30,0.00,0.00,-0.00,0.00,-0.00,1.00
15.31,0.00,0.00,-0.00,0.02,0.02,1.02
15.31,0.00,0.00,-0.00,0.02,0.02,1.02
15.32,0.00,0.00,-0.00,0.01,-0.01,1.03
15.33,-0.00,0.00,-0.00,0.02,-0.00,1.02
15.34,-0.00,0.00,-0.00,0.02,-0.01,1.03
15.35,-0.00,0.00,-0.00,0.02,-0.01,1.00
15.35,0.00,0.00,0.00,0.03,0.01,0.98
15.36,-0.00,0.00,0.00,0.01,0.01,0.99
15.37,0.00,0.00,0.00,0.02,-0.00,1.00
15.38,-0.00,0.00,0.00,0.01,-0.01,1.01
15.39,-0.00,0.00,0.00,0.02,0.01,1.02
15.39,-0.00,0.00,-0.00,0.03,0.00,1.02
15.40,-0.00,-0.00,0.00,0.04,-0.01,1.03
15.41,-0.00,0.00,-0.00,0.02,-0.02,1.02
